,text,blockInfo
60,"I= Eedi
Ⓒ Eedi 2018
A
Only
Tom
Tom and Katie are arguing about powers.
Tom says 26 4³
=
Katie says 26 = 8²
B
Only
Katie
Who is correct?
C
Both Tom
and Katie
D
Neither is
correct
VA","[[48.5, 21.0], [41.0, 465.0], [93.0, 332.0], [93.0, 396.0], [338.0, 137.5], [242.0, 332.0], [242.5, 397.0], [336.0, 241.0], [392.5, 333.0], [400.0, 395.5], [540.0, 332.5], [545.5, 396.0], [619.0, 21.0]]"
61,"I= Eedi
Ⓒ Eedi 2018
A
0.36
a = 0.4
What is the value of ab²?
B
b = 0.3
0.24
0.0144
D
0.036","[[48.0, 20.0], [41.0, 465.0], [93.0, 283.0], [95.5, 342.0], [247.5, 89.0], [321.5, 154.0], [242.5, 283.0], [390.5, 88.0], [243.5, 341.5], [392.5, 341.0], [542.0, 282.5], [539.5, 341.5]]"
62,"I= Eedi
The blue shape is rotated 90° clockwise about (3,0). Which shape
gives the correct answer?
Ⓒ Eedi 2018
A
B
B
D
C
O
AⓇ
DA
D","[[316.0, 55.5], [41.0, 465.0], [109.5, 405.5], [225.0, 209.5], [231.5, 406.0], [252.5, 278.5], [345.5, 314.5], [353.0, 407.5], [414.0, 210.0], [610.0, 20.0], [472.5, 406.0]]"
63,"I= Eedi
P
(-4,-10)
(-1,-1)
©tad 2018
y
R
(2,7)
B
(-2,-3)
Points P, Q and Rare
equally spaced along the line
segment, as shown in the
sketch.
The coordinates of P and R
are marked on the diagram.
What are the coordinates
of Q?
C
AKO
(-1,-2)
D
(-1,-1.5)","[[23.5, 10.5], [30.0, 147.0], [50.5, 210.5], [19.5, 233.0], [89.5, 27.0], [126.5, 42.5], [121.0, 188.0], [126.0, 210.5], [246.0, 55.5], [244.5, 113.0], [239.5, 155.5], [197.5, 188.0], [308.5, 12.5], [197.0, 211.0], [268.5, 200.0]]"
64,"I= Eedi
How many pairs of
parallel sides does
this shape have?
Ⓒ Eedi 2018
A
0
B
1
FR
2
TR
D
4","[[48.5, 21.0], [134.0, 151.0], [41.0, 465.0], [93.0, 327.0], [91.0, 379.0], [242.0, 326.0], [243.5, 379.5], [353.5, 146.0], [390.0, 378.0], [541.0, 157.5], [540.0, 326.5], [546.5, 377.5]]"
65,"I= Eedi
A
Thirty-six
Ⓒ Eedi 2018
Which of these is not a factor of 18?
B
Six
Nine
D
Eighteen","[[48.0, 20.0], [93.5, 283.0], [94.5, 350.5], [41.0, 465.0], [310.5, 163.5], [242.5, 283.0], [242.5, 349.0], [394.0, 349.0], [542.0, 282.5], [541.0, 350.0]]"
66,"I= Eedi
Tom and Katie are arguing about how to calculate
the total sum of interior angles in this trapezium.
Tom says the total is 360° because it is a
quadrilateral.
Katie says a triangle totals 180° and a quadrilateral
totals 360°, so the total is 540°
Who is correct?
Ⓒ Eedi 2018
A
Only
Tom
B
Only
Katie
C
Both Tom
and Katie
D
Neither is
correct","[[48.5, 20.5], [213.0, 87.0], [213.5, 153.5], [214.0, 242.5], [41.0, 465.0], [93.0, 332.0], [93.0, 396.0], [242.5, 332.0], [242.5, 397.0], [392.5, 333.5], [400.0, 395.5], [540.0, 332.5], [545.5, 396.0]]"
67,"I= Eedi
Ⓒ Eedi 2018
A
с
B
-1
D
P
B
D'A
Shape P is rotated 180°
through the origin.
Where will the red point be
on the rotated shape?","[[48.5, 20.5], [41.0, 465.0], [96.0, 410.0], [117.0, 61.5], [117.0, 133.5], [111.5, 220.0], [189.5, 133.5], [243.5, 283.5], [245.5, 410.0], [607.5, 19.0], [496.0, 141.0], [497.0, 218.5]]"
68,"I= Eedi
Ⓒ Eedi 2018
Jo and Paul are arguing about powers.
Jo says there is no value of m that means 3m is even.
Paul says there is no value of n that means 4"" ends in 0.
A
Only
Jo
B
Who is correct?
Only
Paul
(
Both Jo
and Paul
D
Neither is
correct","[[48.5, 20.0], [41.0, 465.0], [325.0, 140.0], [93.0, 332.0], [92.5, 396.0], [242.0, 332.0], [324.0, 241.0], [242.0, 396.0], [392.0, 334.0], [400.5, 395.5], [540.0, 332.5], [545.5, 396.0]]"
69,"I= Eedi
Ⓒ Eedi 2018
A
9.5
B
8
2 + 10 x 3
4
30.5
9","[[48.0, 20.0], [41.0, 465.0], [93.0, 283.0], [93.0, 341.5], [242.5, 283.0], [241.0, 340.0], [312.5, 136.5], [392.5, 341.5], [540.0, 339.5]]"
70,"I= Eedi
17
D
Ⓒ Eedi 2018
12
A
o
-1
U,
3
2
0
P
B
A
D'A
Shape P is rotated 180°
through the origin.
Where will the red point be
on the rotated shape?","[[48.5, 20.5], [53.5, 233.5], [57.5, 313.0], [41.0, 465.0], [86.0, 232.0], [96.5, 410.0], [115.5, 234.0], [143.0, 235.5], [148.0, 285.0], [169.0, 139.0], [168.0, 169.0], [169.0, 235.0], [233.5, 128.0], [244.5, 410.0], [300.0, 312.5], [607.5, 19.0], [496.0, 141.5], [497.0, 218.5]]"
71,"I= Eedi
Ⓒ Eedi 2018
A
-18
1
3x (-6)
B
6
18
=
C
-2
I
D
1
18","[[48.5, 20.5], [41.0, 465.0], [93.5, 325.0], [90.5, 381.5], [304.0, 177.75], [242.5, 324.0], [248.0, 387.5], [380.0, 184.5], [391.0, 325.0], [389.5, 381.5], [524.5, 385.0], [540.5, 324.5], [546.0, 385.5]]"
72,"I= Eedi
This is a number from the
Mayan number system.
What number is it?
Ⓒ Eedi 2018
A
13
B
23
3
D
5","[[48.5, 21.0], [175.5, 145.5], [41.0, 465.0], [93.0, 283.0], [94.5, 350.0], [242.5, 283.0], [243.0, 350.0], [393.5, 346.5], [540.5, 282.5], [536.0, 351.5]]"
73,"I= Eedi
Ⓒ Eedi 2018
A
25
B
10
Calculate
1
5
÷ 2
1
10
D
5
NIG
2","[[48.0, 20.0], [41.0, 465.0], [94.0, 315.0], [88.5, 378.5], [243.0, 314.0], [243.0, 378.5], [319.0, 108.0], [298.0, 159.0], [298.5, 193.0], [330.0, 176.5], [390.5, 377.0], [541.0, 314.5], [542.0, 363.0], [542.0, 381.5], [541.5, 393.5]]"
74,"I= Eedi
What is the area
of this shape?
Ⓒ Eedi 2018
A
3
B
3.5
4
D
Not enough
information
VA","[[48.5, 20.0], [134.0, 148.0], [41.0, 465.0], [93.0, 327.0], [90.5, 378.5], [242.0, 326.0], [239.5, 378.5], [390.0, 379.0], [540.0, 326.5], [540.0, 390.5], [619.0, 21.0]]"
75,"I= Eedi
Ⓒ Eedi 2018
A
3
If 9 is a factor of a number, then another factor of
that number must be...
B
4 and 5
18
Impossible to say
VA","[[48.5, 21.0], [41.0, 465.0], [93.0, 283.0], [94.5, 347.5], [320.5, 130.0], [242.5, 283.0], [244.5, 348.0], [391.0, 346.5], [542.0, 349.0], [619.0, 21.0]]"
76,"I= Eedi
A
6n > n +6
Ⓒ Eedi 2018
Which of the following statements is true
when n = -2?
B
6n < n + 6
6n = n + 6
D
Not enough
information
VA","[[48.0, 20.0], [92.5, 273.0], [89.5, 325.5], [41.0, 465.0], [324.0, 140.5], [240.5, 273.0], [243.5, 327.0], [397.5, 324.5], [538.5, 272.5], [541.0, 333.0], [619.0, 21.5]]"
77,"I= Eedi
Tom and Katie are arguing about how to count
the number of dots in a Pattern 20.
Ⓒ Eedi 2018
Katie does: 4 x (20+2) - 6
A
Tom does: 4 x 20 + 2
Only
Tom
Who is correct?
B
Only
Katie
O
Both Tom
and Katie
Pattern 1
Pattern 4
D
Neither is
correct
VA","[[48.5, 20.5], [218.5, 84.5], [41.0, 465.0], [218.5, 200.5], [93.0, 332.0], [217.5, 148.0], [93.0, 396.0], [217.5, 251.0], [242.5, 332.5], [242.5, 397.0], [393.0, 332.0], [400.0, 395.5], [497.0, 151.5], [499.5, 279.0], [540.0, 332.0], [545.5, 396.0], [619.0, 21.5]]"
78,"I= Eedi
Which image completes a symmetric figure on the Geo board?
A
B
Ⓒ Eedi 2018
ik
D","[[302.0, 43.0], [47.0, 247.0], [45.5, 386.0], [41.0, 465.0], [155.75, 384.25], [359.5, 385.5]]"
79,"I= Eedi
Ⓒ Eedi 2018
A
0.4
Which number is 2 greater than -1.6?
B
0.6
-3.6
D
-1.4","[[48.0, 20.0], [41.0, 465.0], [93.0, 283.0], [95.5, 341.0], [309.5, 148.5], [242.5, 283.0], [244.0, 342.0], [397.5, 341.5], [540.5, 282.5], [542.0, 341.0]]"
80,"I= Eedi
++
-10 -9 -8 -7 -6 -5 -4 -3 -2 -1 0 1 2 3 4 5 6 7 8 9 10
Which of the following two calculations are represented by the
arrow above?
A
102=8
10+ 8 = -2
Ⓒ Eedi 2018
B
-2 + 10 = 8
8-10-2
-2 + 8 = 10
-2-8-10
D
-2-108
8 + 10 = -2","[[48.5, 20.5], [319.0, 115.0], [331.5, 217.5], [99.5, 306.0], [103.0, 370.5], [41.0, 465.0], [249.0, 306.0], [248.5, 368.0], [397.5, 369.0], [546.5, 306.5], [545.0, 369.0]]"
81,"I= Eedi
Ⓒ Eedi 2018
A
2
12
B
1
10
Work out:
5
12
-
LIT
4_12
D
+18","[[48.0, 20.0], [41.0, 465.0], [93.5, 283.0], [93.0, 352.5], [242.5, 283.0], [242.5, 354.5], [319.0, 87.0], [290.0, 163.0], [319.5, 162.0], [349.0, 161.5], [392.5, 350.5], [540.5, 282.5], [540.5, 352.5]]"
82,"I= Eedi
Which expression should
replace the star in the
addition pyramid?
A
4a - 3b
Ⓒ Eedi 2018
B
-2ab
2a
4a - 4b
-b
2a − 3b
2a 2b
D
2a - b","[[48.5, 20.0], [151.5, 162.5], [93.0, 342.0], [90.5, 395.0], [41.0, 465.0], [242.0, 342.0], [238.0, 394.5], [381.5, 216.5], [390.5, 393.0], [462.5, 215.5], [509.5, 164.0], [554.5, 215.0], [540.0, 342.5], [534.5, 395.0]]"
83,"I= Eedi
Tom and Katie are arguing about
the size of the marked angle.
Tom says it is 150°
Katie says it is 210⁰
Ⓒ Eedi 2018
Who is correct?
A
Only
Tom
B
Only
Katie
80
70
60
50
150 140 130 120 110 100 90 80 70 60 50
20
10
lubuk
0
30
40
OPI
OST
091
0/1
081
O
100 110 120 130 140 150
Both Tom
and Katie
D
40 30
exquanqanque
150 160 170 180
10
Neither is
correct
0","[[48.5, 20.5], [156.5, 139.5], [41.0, 465.0], [156.0, 253.5], [93.0, 332.0], [93.0, 396.0], [242.5, 332.5], [242.5, 397.0], [439.75, 114.5], [333.0, 173.75], [327.0, 197.0], [322.0, 207.5], [340.5, 150.5], [352.5, 130.0], [351.0, 175.5], [393.0, 332.0], [530.5, 103.5], [400.0, 395.5], [540.0, 332.5], [562.0, 137.0], [594.0, 143.5], [591.25, 170.5], [584.5, 184.0], [545.5, 396.0], [587.5, 205.5]]"
84,"I= Eedi
Tom and Katie are arguing about
alternate angles.
Tom says angles p and q are
alternate.
Katie says angles p and q are
equal.
Who is correct?
© 2018
Only
Tom
B
Only
Katie
Both Tom
and Katie
Neither is
correct
DH","[[83.5, 26.0], [88.5, 72.0], [89.0, 123.0], [19.5, 232.5], [45.5, 197.0], [121.0, 166.0], [120.5, 198.0], [199.5, 198.0], [273.0, 197.5], [310.0, 9.5]]"
85,"I= Eedi
A
ⒸEedi 2018
ABCD is a trapezium where AB is parallel to CD.
For which of the diagrams can you conclude that Angle
ABC is equal to Angle BAD?
D
B
C
A
B
A
C
D
B
D
D
B
B
C
A
D
PÁ","[[50.0, 20.0], [41.5, 287.0], [42.5, 460.5], [307.5, 117.5], [115.0, 310.5], [106.5, 351.5], [106.0, 416.0], [144.0, 251.5], [232.0, 252.5], [225.5, 349.5], [262.0, 310.5], [282.5, 411.5], [359.5, 286.0], [361.0, 384.0], [424.0, 414.5], [472.0, 240.5], [537.5, 349.5], [580.5, 413.5], [596.5, 247.5], [594.0, 302.5], [619.0, 23.0]]"
86,"I= Eedi
Ⓒ Eedi 2018
In which region does 72 belong?
Multiples of 8
A
B
Multiples of 9
C
D","[[48.5, 20.0], [41.0, 465.0], [316.5, 97.0], [191.5, 206.0], [168.5, 257.0], [304.5, 259.5], [402.5, 205.0], [413.0, 260.5], [576.5, 260.5]]"
87,"I= Eedi
10
8
11 12
Ⓒ Eedi 2018
A
10%
Only Jack
&
After their evening meal, Jack and Becky
both look at their watches.
B
Jack says the time is 7.45 pm
Becky says the time is 06:45
Only Becky
Who is correct?
Both Jack
and Becky
are correct
D
Both Jack
and Becky
are incorrect","[[48.0, 20.0], [62.5, 132.5], [61.0, 178.5], [89.25, 114.75], [41.0, 465.0], [93.5, 296.5], [121.5, 194.5], [95.0, 363.0], [138.0, 132.0], [384.0, 83.0], [242.5, 296.0], [383.5, 161.0], [244.0, 363.0], [383.5, 223.5], [393.5, 376.5], [541.0, 295.5], [541.5, 376.5]]"
88,"I= Eedi
A
Ⓒ Eedi 2018
""Common multiples of 2 and 5 are also multiples of
25""
always true
Is this statement...
B
sometimes
true
O
never true
D
Impossible to
say","[[48.5, 20.5], [92.5, 332.0], [41.0, 465.0], [326.0, 103.5], [92.5, 390.5], [325.0, 169.0], [242.5, 332.0], [244.0, 401.0], [391.0, 334.5], [388.5, 390.5], [540.0, 332.5], [542.0, 402.5]]"
89,"I= Eedi
Ⓒ Eedi 2018
A
75°
How many degrees are there in three-quarters
of a turn?
B
90°
180°
D
270°","[[48.0, 20.0], [41.0, 465.0], [92.5, 326.0], [92.0, 378.0], [320.0, 140.5], [242.0, 326.0], [239.0, 378.5], [391.0, 378.5], [540.0, 326.5], [546.0, 378.0]]"
90,"I= Eedi
Ⓒ Eedi 2018
A
V
a = 4
B
ab
V
b = 3
What symbol should replace the star?
a+b
11
D
Need more
information","[[48.0, 20.0], [41.0, 465.0], [93.5, 342.0], [89.5, 397.5], [265.0, 78.5], [242.0, 342.0], [280.5, 157.0], [241.0, 395.5], [383.5, 77.0], [339.5, 232.5], [385.5, 158.0], [392.0, 396.5], [540.0, 342.5], [543.0, 396.5]]"
91,"I= Eedi
A
3-a-b
Ⓒ Eedi 2018
B
-3ab
5a-2b =
3ab
D
Cannot be
simplified","[[48.0, 20.0], [93.0, 342.0], [94.5, 394.0], [41.0, 465.0], [242.0, 342.0], [239.0, 395.0], [337.5, 182.5], [391.0, 394.5], [540.0, 342.5], [541.5, 403.0]]"
92,"I= Eedi
A
Ⓒ Eedi 2018
8 x 20-8 × 6
8
B
Which of the following calculations would correctly
work out the area of the shaded section?
20
8 x 20 + 8 x 6
6
C
8 x 14-8 x 6
D
VA
8 x 14 + 8 x 6","[[48.0, 20.0], [93.0, 332.0], [41.0, 465.0], [92.0, 394.0], [258.0, 122.0], [242.0, 332.0], [337.0, 223.5], [336.0, 73.0], [245.5, 394.0], [384.5, 174.5], [391.0, 332.0], [405.5, 394.0], [540.0, 332.5], [619.0, 21.0], [558.0, 393.5]]"
93,"I= Eedi
Which calculation could
the following diagram
represent an efficient
way of doing?
A
34 x 10
Ⓒ Eedi 2018
B
34 x 5
5
5
сл
17
C
(2 x 17) + (2 x 5)
17
D
17 x 5","[[48.5, 20.5], [139.5, 141.0], [94.0, 316.0], [93.5, 377.0], [41.0, 465.0], [242.5, 316.0], [242.5, 379.0], [341.5, 149.5], [340.0, 131.0], [401.0, 91.0], [392.0, 316.0], [395.5, 380.0], [480.5, 86.5], [540.5, 315.5], [540.0, 377.5]]"
94,"I= Eedi
Ⓒ Eedi 2018
Jo and Paul are arguing about unique triangles.
Jo says you can construct only one triangle when you know the
lengths of all three sides.
Paul says you can construct only one triangle when you know the
values of all three angles.
A
Only
Jo
B
Who is correct?
Only
Paul
Both Jo
and Paul
D
Neither is
correct","[[48.5, 20.5], [41.0, 465.0], [319.0, 116.0], [319.5, 205.5], [93.0, 332.0], [93.0, 395.0], [242.0, 332.0], [319.0, 261.0], [242.0, 397.0], [400.5, 396.0], [540.0, 332.5], [545.5, 396.0]]"
95,"I= Eedi
Construct the following triangle.
Ⓒ Eedi 2018
Measure Angle ACB.
A
What is its value?
76°
B
47°
A
58°
6 cm
C
7 cm
8 cm
D
B
117°
[not to scale]","[[48.5, 20.5], [183.5, 117.0], [41.0, 465.0], [183.5, 179.0], [97.0, 344.0], [183.5, 239.0], [96.5, 395.0], [246.0, 344.0], [246.5, 394.5], [393.5, 225.0], [393.0, 394.75], [424.5, 160.5], [483.0, 103.0], [473.5, 240.0], [537.5, 171.0], [544.0, 343.5], [558.0, 239.5], [540.5, 395.0], [607.0, 60.0]]"
96,"I= Eedi
Ⓒ Eedi 2018
A
4
1
What is 4 written as a fraction?
B
1
4
U
4
4
D
You cannot write
whole numbers
as fractions
VA","[[48.0, 20.0], [41.0, 465.0], [93.5, 279.5], [94.0, 347.5], [327.5, 118.5], [242.5, 280.0], [242.0, 347.5], [392.0, 280.0], [390.5, 347.5], [540.5, 279.5], [542.5, 359.5], [619.0, 21.0]]"
97,"I= Eedi
Using the key on the right,
which of the following
expressions would give you
the longest length?
Ⓒ Eedi 2018
A
2r
B
3p
C
2p + q
r
P
р
29
PA
XA","[[48.5, 20.5], [150.5, 175.5], [41.0, 465.0], [93.0, 363.0], [90.5, 415.5], [242.0, 363.0], [240.0, 418.0], [392.0, 362.5], [392.5, 417.0], [454.0, 153.5], [524.5, 155.5], [594.0, 160.0], [546.5, 415.5], [618.0, 20.5], [555.5, 234.5]]"
98,"I= Eedi
Ⓒ Eedi 2018
A
180
What is the lowest common multiple of 12 and
15?
B
60
15
D
3
VA","[[48.0, 20.0], [41.0, 465.0], [93.5, 283.0], [89.5, 350.0], [313.5, 163.5], [242.5, 283.0], [243.0, 350.5], [391.0, 347.0], [540.5, 282.5], [547.5, 350.5], [619.0, 21.5]]"
99,"I= Eedi
0.00
Ⓒ Eedi 2018
A
53
100
Which of the following fractions is the arrow
pointing to?
B
13
20
0.50
C
8
10
D
28
50
VA
1.00","[[48.0, 20.0], [45.5, 247.5], [41.0, 465.0], [93.5, 333.0], [93.5, 398.5], [318.5, 86.0], [242.5, 332.0], [241.0, 401.0], [327.0, 246.5], [392.0, 332.0], [391.5, 401.5], [540.5, 331.5], [547.0, 401.5], [619.0, 21.5], [609.0, 247.5]]"
100,"I= Eedi
Ⓒ Eedi 2018
This is the first row of a
factor tree.
What number should
replace the question
mark?
A
8
B
12
C
21
3
24
?
D
72","[[48.5, 20.0], [41.0, 465.0], [188.0, 112.0], [188.0, 201.0], [93.0, 324.0], [94.0, 388.0], [242.5, 324.0], [238.5, 388.0], [392.0, 324.0], [388.5, 387.5], [418.0, 191.0], [465.0, 104.5], [504.5, 190.0], [540.5, 323.5], [540.25, 386.0]]"
101,"I= Eedi
Tom and Katie are arguing about this ring of 12
equally spaced dots
Tom says you can connect dots to make a regular
hexagon
Katie says you can connect dots to make a regular
octagon
Who is correct?
© 2018
Only
Tom
B
Only
Katie
Both Tom
and Katie
Neither is
correct
DH","[[113.0, 26.5], [118.0, 74.0], [117.5, 124.5], [19.5, 232.5], [46.5, 197.0], [121.0, 166.0], [120.5, 198.5], [199.0, 198.0], [273.0, 197.0], [310.5, 9.0]]"
102,"I= Eedi
What number
should replace
in
the Venn diagram?
Ⓒ Eedi 2018
A
3
B
5
Prime factors of Prime factors of 60
11
O
30
2
D
购
Impossible to say
without more
information","[[48.0, 21.0], [132.5, 127.5], [130.75, 166.0], [41.0, 465.0], [97.5, 317.5], [95.5, 383.5], [247.0, 318.0], [246.5, 379.5], [452.0, 78.5], [357.5, 219.0], [395.5, 319.0], [391.0, 382.5], [511.5, 164.0], [544.5, 318.0], [619.5, 22.0], [547.5, 398.0]]"
103,"I= Eedi
Ⓒ Eedi 2018
A
-4
(-3) × (-1) =
B
4
-3
D
3","[[48.0, 20.0], [41.0, 465.0], [127.5, 272.0], [123.5, 343.0], [320.0, 154.5], [268.5, 272.0], [261.5, 341.0], [391.5, 341.0], [517.0, 272.5], [519.5, 340.0]]"
104,"I= Eedi
What number
should replace in
the Venn diagram?
Ⓒ Eedi 2018
A
6
B
12
Prime factors of Prime factors of 90
2
3
36
3
3
D
108
DA","[[48.0, 21.0], [131.0, 154.0], [41.0, 465.0], [94.0, 360.0], [94.5, 412.5], [242.5, 360.0], [242.5, 412.0], [452.5, 79.5], [350.0, 161.0], [380.0, 193.0], [392.5, 412.5], [446.0, 193.0], [546.5, 185.5], [541.0, 359.5], [540.5, 412.0], [618.0, 20.5]]"
105,"I= Eedi
What is the size of
angle p?
Ⓒ Eedi 2018
A
55°
B
45°
Р
80°
100°
135
D
[not to scale]
Not enough
information","[[48.0, 20.0], [133.5, 150.0], [41.0, 465.0], [93.0, 327.0], [90.5, 377.5], [242.0, 326.0], [243.0, 378.5], [364.75, 125.75], [351.0, 196.0], [390.5, 377.5], [510.5, 186.5], [540.0, 326.5], [604.5, 59.0], [542.0, 386.5]]"
106,"I= Eedi
Ⓒ Eedi 2018
Tom and Katie are talking about angle relationships.
Tom says vertically opposite angles are equal.
Katie says for parallel lines, alternate angles are equal.
A
Only
Tom
B
Who is correct?
Only
Katie
C
Both Tom
and Katie
D
Neither is
correct
PA","[[48.0, 20.0], [41.0, 465.0], [319.0, 121.0], [318.5, 198.5], [93.0, 332.0], [93.0, 396.0], [242.0, 332.0], [318.5, 248.0], [242.5, 397.0], [392.5, 333.0], [400.0, 395.5], [540.0, 332.5], [545.5, 396.0], [619.0, 21.0]]"
107,"I= Eedi
If each square on the grid
is cm by cm, what is
/
the area of the triangle?
A
3 cm²
Ⓒ Eedi 2018
B
3
cm²
16
314
cm²
3 100
D
cm²
VA","[[48.0, 21.0], [166.0, 160.5], [93.0, 326.0], [90.0, 377.0], [41.0, 465.0], [242.0, 326.0], [240.5, 384.0], [369.5, 379.5], [398.5, 380.5], [518.0, 382.5], [540.0, 326.5], [548.0, 383.0], [619.0, 21.0]]"
108,"I= Eedi
Ⓒ Eedi 2018
Which of these fractions could not be placed between the
fractions marked on the number line?
A
25
100
1/6
B
2/6
13
24
316
D
1
5","[[48.0, 21.0], [41.0, 465.0], [319.0, 82.0], [93.0, 283.0], [86.5, 352.0], [214.0, 195.5], [242.5, 283.0], [241.0, 353.0], [389.5, 351.5], [424.5, 193.5], [540.5, 282.5], [544.5, 353.0]]"
109,"I= Eedi
What is the area of the
rectangle marked P?
A
B
D
Ⓒ Eedi 2018
318
1|3
m²
m²
1
2¹
m²
5
m²
4¹
314
m
1
3
P
1m
1
zm
E
[not to scale]
1
m","[[48.5, 20.5], [149.0, 93.5], [52.0, 183.0], [53.5, 264.0], [59.0, 403.0], [41.0, 465.0], [115.0, 179.5], [112.0, 264.5], [138.0, 181.5], [137.0, 262.5], [119.5, 339.0], [136.75, 338.0], [127.0, 411.0], [286.5, 210.0], [304.5, 210.0], [381.5, 72.5], [396.5, 89.0], [387.5, 199.5], [450.5, 325.0], [519.5, 181.5], [526.0, 184.5], [600.5, 58.0], [587.0, 243.0], [602.5, 259.0]]"
110,"I= Eedi
© 2018
Only
Jo
B
Only
Paul
The line segment is one side of a
square.
Jo says a vertex of the square could
be (-2,4).
Paul says a vertex of the square
could be (1,5).
Who is correct?
Both Jo
and Paul
Neither is
correct
AKC","[[23.5, 10.0], [19.5, 232.5], [46.5, 208.5], [121.0, 200.0], [225.5, 42.5], [229.5, 83.0], [224.0, 123.0], [193.5, 156.5], [200.5, 208.5], [272.5, 209.0], [308.5, 12.5]]"
111,"I= Eedi
A
-5 and 5
Ⓒ Eedi 2018
What are the two missing numbers?
+8
B
-11 and 5
-3
+8
-11 and 6
D
-5 and 11","[[48.5, 20.0], [94.5, 332.0], [92.5, 403.0], [41.0, 465.0], [319.0, 80.0], [207.5, 128.0], [243.5, 333.0], [234.0, 402.5], [300.0, 235.5], [396.0, 128.5], [392.5, 403.0], [544.0, 332.5], [543.5, 403.0]]"
112,"I= Eedi
If each square on the grid
is cm by cm, what is
/
the area of the triangle?
Ⓒ Eedi 2018
A
12 25
cm²
B
3
NI W
cm²
6
25
cm²
D
6 cm²","[[48.0, 21.0], [165.0, 160.5], [41.0, 465.0], [93.0, 327.0], [85.0, 382.5], [120.5, 382.5], [242.0, 326.0], [231.5, 368.5], [230.5, 383.5], [260.25, 380.5], [385.0, 384.0], [418.5, 382.5], [540.0, 326.5], [539.5, 384.5]]"
113,"I= Eedi
Ⓒ Eedi 2018
A
5
10
B
5
15
Work out:
7
15
2
5
2
13
D
1
15","[[48.0, 20.0], [41.0, 465.0], [93.0, 283.0], [91.0, 352.5], [242.5, 283.0], [246.5, 352.5], [319.0, 86.5], [290.5, 162.5], [349.5, 162.5], [396.5, 355.5], [540.5, 282.5], [547.0, 352.5]]"
114,"I= Eedi
Ⓒ Eedi 2018
A
7/3
What is a third of a seventh?
B
1
10
C
1
21
D
317","[[48.0, 20.0], [41.0, 465.0], [93.5, 301.0], [92.5, 365.5], [319.0, 155.5], [242.5, 300.0], [242.5, 368.5], [392.0, 300.5], [389.0, 367.0], [541.0, 300.5], [536.5, 363.0]]"
115,"I= Eedi
Ⓒ Eedi 2018
A
B
NIN
2|7
x ? 1
X
NIN
D
5
购","[[48.0, 20.0], [41.5, 464.0], [93.0, 300.5], [243.0, 301.0], [240.0, 363.5], [273.0, 143.0], [328.5, 144.5], [295.5, 146.5], [390.5, 365.0], [540.5, 300.0], [542.5, 372.5], [619.0, 20.5]]"
116,"I= Eedi
Ⓒ Eedi 2018
If these two dashed lines are parallel, what size must
angle q be?
A
79⁰
79⁰
B
101°
111⁰
[not to scale]
Not enough
information","[[48.0, 20.0], [41.0, 465.0], [319.0, 289.0], [92.5, 365.5], [152.5, 175.5], [90.5, 417.5], [242.5, 366.5], [243.5, 418.5], [391.0, 417.0], [604.5, 59.0], [542.0, 417.0]]"
117,"I= Eedi
What is the width of each of the intervals on the number line?
Ⓒ Eedi 2018
A
4
-3
?
B
7|3
7
413
D
10
3","[[48.5, 20.0], [318.0, 67.0], [41.0, 465.0], [93.0, 283.0], [92.5, 346.0], [217.0, 187.0], [244.5, 127.0], [242.5, 283.0], [242.0, 355.0], [376.5, 187.5], [391.5, 350.0], [541.0, 282.5], [547.5, 351.0]]"
118,"I= Eedi
Using the diagram, which of
the following correctly
completes the inequality
above?
Ⓒ Eedi 2018
A
8w <...
2p
B
3r
Р
C
g
p,g,r and w are positive numbers.
4r
r W
D
3g","[[48.5, 20.5], [153.0, 175.0], [41.0, 465.0], [93.0, 363.0], [152.0, 86.0], [90.5, 418.0], [242.0, 363.0], [240.0, 416.5], [389.5, 241.0], [391.0, 362.5], [473.0, 242.0], [478.5, 309.5], [391.0, 415.0], [559.5, 244.0], [540.0, 362.5], [546.0, 416.0]]"
119,"I= Eedi
Ⓒ Eedi 2018
A
V
a = 4
B
ab
V
b = 3
What symbol should replace the star?
ba
11
D
Need more
information","[[48.0, 20.0], [41.0, 465.0], [93.5, 342.0], [89.5, 397.5], [266.0, 79.0], [242.0, 342.0], [276.5, 156.0], [241.0, 395.5], [383.0, 77.5], [339.5, 232.5], [381.5, 157.5], [392.0, 396.5], [540.0, 342.5], [543.0, 396.5]]"
120,"I= Eedi
Ⓒ Eedi 2018
A
V
a = 1
(-a)b
B
b = 4
What symbol should replace the star?
V
-ba
11
D
Need more
information","[[48.0, 20.0], [41.0, 465.0], [93.5, 342.0], [89.5, 397.5], [265.5, 78.5], [255.0, 153.0], [242.0, 342.0], [382.5, 77.5], [339.5, 232.5], [241.0, 395.5], [391.0, 151.5], [392.0, 396.5], [540.0, 342.5], [543.0, 396.5]]"
121,"I= Eedi
Ⓒ Eedi 2018
A
45 75
3
How many times does go into 15?
B
75
9
D
25
VA","[[48.0, 20.0], [41.0, 465.0], [94.0, 315.0], [89.5, 380.5], [320.0, 158.0], [243.0, 314.0], [243.0, 378.5], [389.5, 376.5], [541.5, 314.5], [545.5, 377.5], [619.0, 21.0]]"
